ANO_ELEICAO,SG_UF,SG_PARTIDO,DS_CARGO,eleitos,total_estado,coeficiente
2018,GO,PSDB,DEPUTADO FEDERAL,1,17,5.88
2018,GO,PSL,DEPUTADO ESTADUAL,2,41,4.88
2018,GO,PSL,DEPUTADO FEDERAL,2,17,11.76
2018,GO,PT,DEPUTADO ESTADUAL,2,41,4.88
2018,GO,PT,DEPUTADO FEDERAL,1,17,5.88
2018,GO,PTB,DEPUTADO ESTADUAL,1,41,2.44
2018,GO,PV,DEPUTADO ESTADUAL,1,41,2.44
2018,GO,REPUBLICANOS*,DEPUTADO ESTADUAL,2,41,4.88
2018,GO,REPUBLICANOS*,DEPUTADO FEDERAL,1,17,5.88
2018,GO,SOLIDARIEDADE*,DEPUTADO ESTADUAL,2,41,4.88
2018,GO,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,17,5.88
2018,MA,DEM*,DEPUTADO ESTADUAL,5,42,11.9
2018,MA,DEM*,DEPUTADO FEDERAL,1,18,5.56
2018,MA,MDB*,DEPUTADO ESTADUAL,2,42,4.76
2018,MA,MDB*,DEPUTADO FEDERAL,2,18,11.11
2018,MA,MOBILIZA*,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,MOBILIZA*,DEPUTADO FEDERAL,2,18,11.11
2018,MA,PATRI,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PC DO B,DEPUTADO ESTADUAL,6,42,14.29
2018,MA,PC DO B,DEPUTADO FEDERAL,2,18,11.11
2018,MA,PDT,DEPUTADO ESTADUAL,7,42,16.67
2018,MA,PDT,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PL*,DEPUTADO ESTADUAL,3,42,7.14
2018,MA,PL*,DEPUTADO FEDERAL,2,18,11.11
2018,MA,PODE,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PP*,DEPUTADO ESTADUAL,2,42,4.76
2018,MA,PP*,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PROS,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,PRTB*,DEPUTADO ESTADUAL,2,42,4.76
2018,MA,PSB,DEPUTADO ESTADUAL,2,42,4.76
2018,MA,PSB,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PSD,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PSDB,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,PSL,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,PT,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,PT,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PTB,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,PTB,DEPUTADO FEDERAL,1,18,5.56
2018,MA,PV,DEPUTADO ESTADUAL,3,42,7.14
2018,MA,REPUBLICANOS*,DEPUTADO ESTADUAL,1,42,2.38
2018,MA,REPUBLICANOS*,DEPUTADO FEDERAL,1,18,5.56
2018,MA,SOLIDARIEDADE*,DEPUTADO ESTADUAL,3,42,7.14
2018,MG,AVANTE*,DEPUTADO ESTADUAL,2,77,2.6
2018,MG,AVANTE*,DEPUTADO FEDERAL,3,53,5.66
2018,MG,CIDADANIA*,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,DC*,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,DEM*,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,DEM*,DEPUTADO FEDERAL,1,53,1.89
2018,MG,MDB*,DEPUTADO ESTADUAL,7,77,9.09
2018,MG,MDB*,DEPUTADO FEDERAL,4,53,7.55
2018,MG,MOBILIZA*,DEPUTADO FEDERAL,1,53,1.89
2018,MG,NOVO,DEPUTADO ESTADUAL,3,77,3.9
2018,MG,NOVO,DEPUTADO FEDERAL,2,53,3.77
2018,MG,PATRI,DEPUTADO ESTADUAL,2,77,2.6
2018,MG,PATRI,DEPUTADO FEDERAL,2,53,3.77
2018,MG,PC DO B,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PDT,DEPUTADO ESTADUAL,2,77,2.6
2018,MG,PDT,DEPUTADO FEDERAL,2,53,3.77
2018,MG,PHS*,DEPUTADO ESTADUAL,3,77,3.9
2018,MG,PHS*,DEPUTADO FEDERAL,2,53,3.77
2018,MG,PL*,DEPUTADO ESTADUAL,2,77,2.6
2018,MG,PL*,DEPUTADO FEDERAL,1,53,1.89
2018,MG,PODE,DEPUTADO ESTADUAL,2,77,2.6
2018,MG,PODE,DEPUTADO FEDERAL,1,53,1.89
2018,MG,PP*,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PP*,DEPUTADO FEDERAL,2,53,3.77
2018,MG,PROS,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PROS,DEPUTADO FEDERAL,2,53,3.77
2018,MG,PRP,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PRTB*,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PSB,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PSB,DEPUTADO FEDERAL,3,53,5.66
2018,MG,PSC,DEPUTADO ESTADUAL,3,77,3.9
2018,MG,PSC,DEPUTADO FEDERAL,1,53,1.89
2018,MG,PSD,DEPUTADO ESTADUAL,4,77,5.19
2018,MG,PSD,DEPUTADO FEDERAL,3,53,5.66
2018,MG,PSDB,DEPUTADO ESTADUAL,7,77,9.09
2018,MG,PSDB,DEPUTADO FEDERAL,5,53,9.43
2018,MG,PSL,DEPUTADO ESTADUAL,6,77,7.79
2018,MG,PSL,DEPUTADO FEDERAL,6,53,11.32
2018,MG,PSOL,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,PSOL,DEPUTADO FEDERAL,1,53,1.89
2018,MG,PT,DEPUTADO ESTADUAL,10,77,12.99
2018,MG,PT,DEPUTADO FEDERAL,8,53,15.09
2018,MG,PTB,DEPUTADO ESTADUAL,3,77,3.9
2018,MG,PV,DEPUTADO ESTADUAL,5,77,6.49
2018,MG,REDE,DEPUTADO ESTADUAL,1,77,1.3
2018,MG,REPUBLICANOS*,DEPUTADO ESTADUAL,3,77,3.9
2018,MG,REPUBLICANOS*,DEPUTADO FEDERAL,2,53,3.77
2018,MG,SOLIDARIEDADE*,DEPUTADO ESTADUAL,2,77,2.6
2018,MG,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,53,1.89
2018,MS,DEM*,DEPUTADO ESTADUAL,2,24,8.33
2018,MS,DEM*,DEPUTADO FEDERAL,1,8,12.5
2018,MS,MDB*,DEPUTADO ESTADUAL,3,24,12.5
2018,MS,PATRI,DEPUTADO ESTADUAL,1,24,4.17
2018,MS,PDT,DEPUTADO ESTADUAL,1,24,4.17
2018,MS,PDT,DEPUTADO FEDERAL,1,8,12.5
2018,MS,PL*,DEPUTADO ESTADUAL,1,24,4.17
2018,MS,PP*,DEPUTADO ESTADUAL,2,24,8.33
2018,MS,PSD,DEPUTADO ESTADUAL,1,24,4.17
2018,MS,PSD,DEPUTADO FEDERAL,1,8,12.5
2018,MS,PSDB,DEPUTADO ESTADUAL,5,24,20.83
2018,MS,PSDB,DEPUTADO FEDERAL,2,8,25.0
2018,MS,PSL,DEPUTADO ESTADUAL,2,24,8.33
2018,MS,PSL,DEPUTADO FEDERAL,2,8,25.0
2018,MS,PT,DEPUTADO ESTADUAL,2,24,8.33
2018,MS,PT,DEPUTADO FEDERAL,1,8,12.5
2018,MS,PTB,DEPUTADO ESTADUAL,1,24,4.17
2018,MS,REPUBLICANOS*,DEPUTADO ESTADUAL,1,24,4.17
2018,MS,SOLIDARIEDADE*,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,DC*,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,DEM*,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,MDB*,DEPUTADO ESTADUAL,3,24,12.5
2018,MT,MDB*,DEPUTADO FEDERAL,2,8,25.0
2018,MT,PDT,DEPUTADO ESTADUAL,1,24,4.17
2018,MT,PODE,DEPUTADO FEDERAL,1,8,12.5
2018,MT,PP*,DEPUTADO ESTADUAL,1,24,4.17
2018,MT,PROS,DEPUTADO ESTADUAL,1,24,4.17
2018,MT,PSB,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,PSC,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,PSD,DEPUTADO ESTADUAL,1,24,4.17
2018,MT,PSDB,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,PSDB,DEPUTADO FEDERAL,1,8,12.5
2018,MT,PSL,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,PSL,DEPUTADO FEDERAL,1,8,12.5
2018,MT,PT,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,PT,DEPUTADO FEDERAL,1,8,12.5
2018,MT,PTB,DEPUTADO FEDERAL,1,8,12.5
2018,MT,PV,DEPUTADO ESTADUAL,2,24,8.33
2018,MT,REPUBLICANOS*,DEPUTADO ESTADUAL,1,24,4.17
2018,MT,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,8,12.5
2018,PA,CIDADANIA*,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,DC*,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,DEM*,DEPUTADO ESTADUAL,3,41,7.32
2018,PA,DEM*,DEPUTADO FEDERAL,2,17,11.76
2018,PA,MDB*,DEPUTADO ESTADUAL,6,41,14.63
2018,PA,MDB*,DEPUTADO FEDERAL,2,17,11.76
2018,PA,MOBILIZA*,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PATRI,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PDT,DEPUTADO ESTADUAL,2,41,4.88
2018,PA,PHS*,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PL*,DEPUTADO ESTADUAL,3,41,7.32
2018,PA,PL*,DEPUTADO FEDERAL,1,17,5.88
2018,PA,PP*,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PSB,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PSB,DEPUTADO FEDERAL,1,17,5.88
2018,PA,PSC,DEPUTADO ESTADUAL,2,41,4.88
2018,PA,PSD,DEPUTADO ESTADUAL,3,41,7.32
2018,PA,PSD,DEPUTADO FEDERAL,3,17,17.65
2018,PA,PSDB,DEPUTADO ESTADUAL,5,41,12.2
2018,PA,PSDB,DEPUTADO FEDERAL,2,17,11.76
2018,PA,PSL,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PSOL,DEPUTADO ESTADUAL,1,41,2.44
2018,PA,PSOL,DEPUTADO FEDERAL,1,17,5.88
2018,PA,PT,DEPUTADO ESTADUAL,3,41,7.32
2018,PA,PT,DEPUTADO FEDERAL,2,17,11.76
2018,PA,PTB,DEPUTADO ESTADUAL,2,41,4.88
2018,PA,PTB,DEPUTADO FEDERAL,2,17,11.76
2018,PA,REPUBLICANOS*,DEPUTADO ESTADUAL,2,41,4.88
2018,PA,REPUBLICANOS*,DEPUTADO FEDERAL,1,17,5.88
2018,PA,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,41,2.44
2018,PB,AVANTE*,DEPUTADO ESTADUAL,4,36,11.11
2018,PB,CIDADANIA*,DEPUTADO ESTADUAL,2,36,5.56
2018,PB,DEM*,DEPUTADO FEDERAL,1,12,8.33
2018,PB,MDB*,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,PATRI,DEPUTADO ESTADUAL,2,36,5.56
2018,PB,PC DO B,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,PDT,DEPUTADO FEDERAL,1,12,8.33
2018,PB,PL*,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,PL*,DEPUTADO FEDERAL,1,12,8.33
2018,PB,PODE,DEPUTADO ESTADUAL,3,36,8.33
2018,PB,PP*,DEPUTADO ESTADUAL,2,36,5.56
2018,PB,PP*,DEPUTADO FEDERAL,1,12,8.33
2018,PB,PRTB*,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,PSB,DEPUTADO ESTADUAL,8,36,22.22
2018,PB,PSB,DEPUTADO FEDERAL,1,12,8.33
2018,PB,PSC,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,PSD,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,PSDB,DEPUTADO ESTADUAL,3,36,8.33
2018,PB,PSDB,DEPUTADO FEDERAL,3,12,25.0
2018,PB,PSL,DEPUTADO ESTADUAL,2,36,5.56
2018,PB,PSL,DEPUTADO FEDERAL,1,12,8.33
2018,PB,PT,DEPUTADO FEDERAL,1,12,8.33
2018,PB,PTB,DEPUTADO ESTADUAL,2,36,5.56
2018,PB,PTB,DEPUTADO FEDERAL,1,12,8.33
2018,PB,REDE,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,REPUBLICANOS*,DEPUTADO ESTADUAL,1,36,2.78
2018,PB,REPUBLICANOS*,DEPUTADO FEDERAL,1,12,8.33
2018,PE,AVANTE*,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,CIDADANIA*,DEPUTADO FEDERAL,1,25,4.0
2018,PE,DEM*,DEPUTADO ESTADUAL,3,49,6.12
2018,PE,DEM*,DEPUTADO FEDERAL,1,25,4.0
2018,PE,MDB*,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,MDB*,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PATRI,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PC DO B,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,PC DO B,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PDT,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,PDT,DEPUTADO FEDERAL,2,25,8.0
2018,PE,PHS*,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,PHS*,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PL*,DEPUTADO ESTADUAL,2,49,4.08
2018,PE,PL*,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PODE,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PP*,DEPUTADO ESTADUAL,10,49,20.41
2018,PE,PP*,DEPUTADO FEDERAL,2,25,8.0
2018,PE,PRTB*,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,PSB,DEPUTADO ESTADUAL,11,49,22.45
2018,PE,PSB,DEPUTADO FEDERAL,5,25,20.0
2018,PE,PSC,DEPUTADO ESTADUAL,5,49,10.2
2018,PE,PSC,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PSD,DEPUTADO ESTADUAL,3,49,6.12
2018,PE,PSD,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PSDB,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,PSL,DEPUTADO FEDERAL,1,25,4.0
2018,PE,PSOL,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,PT,DEPUTADO ESTADUAL,3,49,6.12
2018,PE,PT,DEPUTADO FEDERAL,2,25,8.0
2018,PE,PTB,DEPUTADO ESTADUAL,2,49,4.08
2018,PE,REPUBLICANOS*,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,REPUBLICANOS*,DEPUTADO FEDERAL,2,25,8.0
2018,PE,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,49,2.04
2018,PE,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,25,4.0
2018,PI,AGIR*,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,AGIR*,DEPUTADO FEDERAL,1,10,10.0
2018,PI,CIDADANIA*,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,MDB*,DEPUTADO ESTADUAL,6,30,20.0
2018,PI,MDB*,DEPUTADO FEDERAL,1,10,10.0
2018,PI,PDT,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,PDT,DEPUTADO FEDERAL,1,10,10.0
2018,PI,PL*,DEPUTADO ESTADUAL,3,30,10.0
2018,PI,PL*,DEPUTADO FEDERAL,1,10,10.0
2018,PI,PP*,DEPUTADO ESTADUAL,5,30,16.67
2018,PI,PP*,DEPUTADO FEDERAL,2,10,20.0
2018,PI,PRTB*,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,PSB,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,PSB,DEPUTADO FEDERAL,1,10,10.0
2018,PI,PSD,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,PSD,DEPUTADO FEDERAL,1,10,10.0
2018,PI,PSDB,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,PT,DEPUTADO ESTADUAL,5,30,16.67
2018,PI,PT,DEPUTADO FEDERAL,2,10,20.0
2018,PI,PTB,DEPUTADO ESTADUAL,2,30,6.67
2018,PI,PV,DEPUTADO ESTADUAL,1,30,3.33
2018,PI,REPUBLICANOS*,DEPUTADO ESTADUAL,1,30,3.33
2018,PR,CIDADANIA*,DEPUTADO ESTADUAL,3,54,5.56
2018,PR,CIDADANIA*,DEPUTADO FEDERAL,1,30,3.33
2018,PR,DEM*,DEPUTADO ESTADUAL,3,54,5.56
2018,PR,DEM*,DEPUTADO FEDERAL,1,30,3.33
2018,PR,MDB*,DEPUTADO ESTADUAL,3,54,5.56
2018,PR,MDB*,DEPUTADO FEDERAL,2,30,6.67
2018,PR,MOBILIZA*,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,PDT,DEPUTADO ESTADUAL,2,54,3.7
2018,PR,PDT,DEPUTADO FEDERAL,1,30,3.33
2018,PR,PL*,DEPUTADO ESTADUAL,2,54,3.7
2018,PR,PL*,DEPUTADO FEDERAL,3,30,10.0
2018,PR,PODE,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,PODE,DEPUTADO FEDERAL,1,30,3.33
2018,PR,PP*,DEPUTADO ESTADUAL,3,54,5.56
2018,PR,PP*,DEPUTADO FEDERAL,2,30,6.67
2018,PR,PPL,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,PROS,DEPUTADO ESTADUAL,2,54,3.7
2018,PR,PROS,DEPUTADO FEDERAL,2,30,6.67
2018,PR,PRP,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,PRTB*,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,PSB,DEPUTADO ESTADUAL,5,54,9.26
2018,PR,PSB,DEPUTADO FEDERAL,2,30,6.67
2018,PR,PSC,DEPUTADO ESTADUAL,4,54,7.41
2018,PR,PSC,DEPUTADO FEDERAL,1,30,3.33
2018,PR,PSD,DEPUTADO ESTADUAL,6,54,11.11
2018,PR,PSD,DEPUTADO FEDERAL,4,30,13.33
2018,PR,PSDB,DEPUTADO ESTADUAL,3,54,5.56
2018,PR,PSL,DEPUTADO ESTADUAL,4,54,7.41
2018,PR,PSL,DEPUTADO FEDERAL,3,30,10.0
2018,PR,PT,DEPUTADO ESTADUAL,4,54,7.41
2018,PR,PT,DEPUTADO FEDERAL,3,30,10.0
2018,PR,PTB,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,PTB,DEPUTADO FEDERAL,1,30,3.33
2018,PR,PV,DEPUTADO ESTADUAL,3,54,5.56
2018,PR,PV,DEPUTADO FEDERAL,1,30,3.33
2018,PR,REPUBLICANOS*,DEPUTADO ESTADUAL,1,54,1.85
2018,PR,REPUBLICANOS*,DEPUTADO FEDERAL,2,30,6.67
2018,RJ,AGIR*,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,AVANTE*,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,AVANTE*,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,CIDADANIA*,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,CIDADANIA*,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,DC*,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,DC*,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,DEM*,DEPUTADO ESTADUAL,5,70,7.14
2018,RJ,DEM*,DEPUTADO FEDERAL,4,46,8.7
2018,RJ,MDB*,DEPUTADO ESTADUAL,5,70,7.14
2018,RJ,MDB*,DEPUTADO FEDERAL,3,46,6.52
2018,RJ,NOVO,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,NOVO,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PATRI,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PC DO B,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PC DO B,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PDT,DEPUTADO ESTADUAL,3,70,4.29
2018,RJ,PDT,DEPUTADO FEDERAL,2,46,4.35
2018,RJ,PHS*,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,PHS*,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PL*,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PL*,DEPUTADO FEDERAL,2,46,4.35
2018,RJ,PMB,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PODE,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PP*,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,PP*,DEPUTADO FEDERAL,2,46,4.35
2018,RJ,PROS,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PROS,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PRP,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,PRP,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PRTB*,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,PSB,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,PSB,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PSC,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,PSC,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PSD,DEPUTADO ESTADUAL,4,70,5.71
2018,RJ,PSD,DEPUTADO FEDERAL,3,46,6.52
2018,RJ,PSDB,DEPUTADO ESTADUAL,2,70,2.86
2018,RJ,PSL,DEPUTADO ESTADUAL,12,70,17.14
2018,RJ,PSL,DEPUTADO FEDERAL,12,46,26.09
2018,RJ,PSOL,DEPUTADO ESTADUAL,5,70,7.14
2018,RJ,PSOL,DEPUTADO FEDERAL,4,46,8.7
2018,RJ,PT,DEPUTADO ESTADUAL,3,70,4.29
2018,RJ,PT,DEPUTADO FEDERAL,1,46,2.17
2018,RJ,PTB,DEPUTADO ESTADUAL,1,70,1.43
2018,RJ,REPUBLICANOS*,DEPUTADO ESTADUAL,3,70,4.29
2018,RJ,REPUBLICANOS*,DEPUTADO FEDERAL,2,46,4.35
2018,RJ,SOLIDARIEDADE*,DEPUTADO ESTADUAL,3,70,4.29
2018,RJ,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,46,2.17
2018,RN,AGIR*,DEPUTADO ESTADUAL,2,24,8.33
2018,RN,AGIR*,DEPUTADO FEDERAL,1,8,12.5
2018,RN,AVANTE*,DEPUTADO ESTADUAL,2,24,8.33
2018,RN,DEM*,DEPUTADO ESTADUAL,1,24,4.17
2018,RN,MDB*,DEPUTADO ESTADUAL,2,24,8.33
2018,RN,MDB*,DEPUTADO FEDERAL,1,8,12.5
2018,RN,PHS*,DEPUTADO ESTADUAL,1,24,4.17
2018,RN,PL*,DEPUTADO ESTADUAL,1,24,4.17
2018,RN,PL*,DEPUTADO FEDERAL,1,8,12.5
2018,RN,PP*,DEPUTADO FEDERAL,1,8,12.5
2018,RN,PPL,DEPUTADO ESTADUAL,1,24,4.17
2018,RN,PROS,DEPUTADO ESTADUAL,1,24,4.17
2018,RN,PSB,DEPUTADO FEDERAL,1,8,12.5
2018,RN,PSD,DEPUTADO ESTADUAL,3,24,12.5
2018,RN,PSD,DEPUTADO FEDERAL,1,8,12.5
2018,RN,PSDB,DEPUTADO ESTADUAL,5,24,20.83
2018,RN,PSL,DEPUTADO ESTADUAL,1,24,4.17
2018,RN,PSL,DEPUTADO FEDERAL,1,8,12.5
2018,RN,PT,DEPUTADO ESTADUAL,2,24,8.33
2018,RN,PT,DEPUTADO FEDERAL,1,8,12.5
2018,RN,SOLIDARIEDADE*,DEPUTADO ESTADUAL,2,24,8.33
2018,RO,DEM*,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,MDB*,DEPUTADO ESTADUAL,3,24,12.5
2018,RO,MDB*,DEPUTADO FEDERAL,1,8,12.5
2018,RO,MOBILIZA*,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PDT,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PDT,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PL*,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PODE,DEPUTADO ESTADUAL,3,24,12.5
2018,RO,PODE,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PP*,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PROS,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PSB,DEPUTADO ESTADUAL,2,24,8.33
2018,RO,PSB,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PSD,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PSD,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PSDB,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PSDB,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PSL,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PSL,DEPUTADO FEDERAL,1,8,12.5
2018,RO,PT,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,PTB,DEPUTADO ESTADUAL,2,24,8.33
2018,RO,PV,DEPUTADO ESTADUAL,1,24,4.17
2018,RO,REPUBLICANOS*,DEPUTADO ESTADUAL,4,24,16.67
2018,RR,AGIR*,DEPUTADO ESTADUAL,2,24,8.33
2018,RR,CIDADANIA*,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,MDB*,DEPUTADO ESTADUAL,2,24,8.33
2018,RR,PATRI,DEPUTADO ESTADUAL,2,24,8.33
2018,RR,PC DO B,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PL*,DEPUTADO FEDERAL,1,8,12.5
2018,RR,PODE,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PP*,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PP*,DEPUTADO FEDERAL,1,8,12.5
2018,RR,PRP,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PRTB*,DEPUTADO ESTADUAL,2,24,8.33
2018,RR,PSB,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PSD,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PSD,DEPUTADO FEDERAL,1,8,12.5
2018,RR,PSDB,DEPUTADO FEDERAL,1,8,12.5
2018,RR,PSL,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PSL,DEPUTADO FEDERAL,1,8,12.5
2018,RR,PT,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,PTB,DEPUTADO ESTADUAL,1,24,4.17
2018,RR,REDE,DEPUTADO FEDERAL,1,8,12.5
2018,RR,REPUBLICANOS*,DEPUTADO ESTADUAL,3,24,12.5
2018,RR,REPUBLICANOS*,DEPUTADO FEDERAL,1,8,12.5
2018,RR,SOLIDARIEDADE*,DEPUTADO ESTADUAL,3,24,12.5
2018,RR,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,8,12.5
2018,RS,CIDADANIA*,DEPUTADO ESTADUAL,1,55,1.82
2018,RS,DEM*,DEPUTADO ESTADUAL,2,55,3.64
2018,RS,DEM*,DEPUTADO FEDERAL,1,31,3.23
2018,RS,MDB*,DEPUTADO ESTADUAL,8,55,14.55
2018,RS,MDB*,DEPUTADO FEDERAL,4,31,12.9
2018,RS,NOVO,DEPUTADO ESTADUAL,2,55,3.64
2018,RS,NOVO,DEPUTADO FEDERAL,1,31,3.23
2018,RS,PDT,DEPUTADO ESTADUAL,4,55,7.27
2018,RS,PDT,DEPUTADO FEDERAL,3,31,9.68
2018,RS,PL*,DEPUTADO ESTADUAL,2,55,3.64
2018,RS,PL*,DEPUTADO FEDERAL,1,31,3.23
