ANO_ELEICAO;SG_UF;SG_PARTIDO;DS_CARGO;DS_SIT_TOT_TURNO
2014;BA;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2014;BA;REPUBLICANOS*;DEPUTADO FEDERAL;2
2014;BA;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;CE;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;CE;CIDADANIA*;DEPUTADO FEDERAL;1
2014;CE;DC*;DEPUTADO ESTADUAL;1
2014;CE;DEM*;DEPUTADO ESTADUAL;1
2014;CE;DEM*;DEPUTADO FEDERAL;1
2014;CE;MDB*;DEPUTADO ESTADUAL;6
2014;CE;MDB*;DEPUTADO FEDERAL;3
2014;CE;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;CE;PC DO B;DEPUTADO ESTADUAL;2
2014;CE;PC DO B;DEPUTADO FEDERAL;1
2014;CE;PDT;DEPUTADO ESTADUAL;3
2014;CE;PDT;DEPUTADO FEDERAL;1
2014;CE;PHS*;DEPUTADO ESTADUAL;1
2014;CE;PHS*;DEPUTADO FEDERAL;1
2014;CE;PL*;DEPUTADO ESTADUAL;2
2014;CE;PL*;DEPUTADO FEDERAL;2
2014;CE;PP*;DEPUTADO ESTADUAL;2
2014;CE;PROS;DEPUTADO ESTADUAL;12
2014;CE;PROS;DEPUTADO FEDERAL;3
2014;CE;PRP;DEPUTADO ESTADUAL;1
2014;CE;PSC;DEPUTADO ESTADUAL;1
2014;CE;PSD;DEPUTADO ESTADUAL;2
2014;CE;PSDB;DEPUTADO ESTADUAL;1
2014;CE;PSDB;DEPUTADO FEDERAL;1
2014;CE;PSL;DEPUTADO ESTADUAL;1
2014;CE;PSL;DEPUTADO FEDERAL;1
2014;CE;PSOL;DEPUTADO ESTADUAL;1
2014;CE;PT;DEPUTADO ESTADUAL;2
2014;CE;PT;DEPUTADO FEDERAL;4
2014;CE;PTB;DEPUTADO FEDERAL;1
2014;CE;PTN;DEPUTADO ESTADUAL;1
2014;CE;PV;DEPUTADO ESTADUAL;1
2014;CE;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;CE;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;CE;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2014;CE;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;DF;AGIR*;DEPUTADO DISTRITAL;1
2014;DF;DEM*;DEPUTADO FEDERAL;1
2014;DF;MDB*;DEPUTADO DISTRITAL;3
2014;DF;MDB*;DEPUTADO FEDERAL;1
2014;DF;PATRIOTA*;DEPUTADO DISTRITAL;1
2014;DF;PDT;DEPUTADO DISTRITAL;3
2014;DF;PHS*;DEPUTADO DISTRITAL;1
2014;DF;PL*;DEPUTADO DISTRITAL;1
2014;DF;PL*;DEPUTADO FEDERAL;1
2014;DF;PP*;DEPUTADO DISTRITAL;1
2014;DF;PPL;DEPUTADO DISTRITAL;1
2014;DF;PROS;DEPUTADO FEDERAL;1
2014;DF;PRTB*;DEPUTADO DISTRITAL;2
2014;DF;PSD;DEPUTADO FEDERAL;1
2014;DF;PSDB;DEPUTADO DISTRITAL;1
2014;DF;PSDB;DEPUTADO FEDERAL;1
2014;DF;PT;DEPUTADO DISTRITAL;4
2014;DF;PT;DEPUTADO FEDERAL;1
2014;DF;PTB;DEPUTADO DISTRITAL;1
2014;DF;PTN;DEPUTADO DISTRITAL;1
2014;DF;PV;DEPUTADO DISTRITAL;1
2014;DF;REPUBLICANOS*;DEPUTADO DISTRITAL;1
2014;DF;SOLIDARIEDADE*;DEPUTADO DISTRITAL;1
2014;DF;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;ES;AGIR*;DEPUTADO ESTADUAL;1
2014;ES;CIDADANIA*;DEPUTADO ESTADUAL;2
2014;ES;DEM*;DEPUTADO ESTADUAL;2
2014;ES;MDB*;DEPUTADO ESTADUAL;4
2014;ES;MDB*;DEPUTADO FEDERAL;1
2014;ES;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;ES;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;ES;PDT;DEPUTADO ESTADUAL;2
2014;ES;PDT;DEPUTADO FEDERAL;1
2014;ES;PL*;DEPUTADO ESTADUAL;1
2014;ES;PP*;DEPUTADO ESTADUAL;2
2014;ES;PP*;DEPUTADO FEDERAL;1
2014;ES;PROS;DEPUTADO FEDERAL;1
2014;ES;PRP;DEPUTADO ESTADUAL;3
2014;ES;PRTB*;DEPUTADO ESTADUAL;1
2014;ES;PSB;DEPUTADO ESTADUAL;2
2014;ES;PSB;DEPUTADO FEDERAL;1
2014;ES;PSD;DEPUTADO ESTADUAL;1
2014;ES;PSDB;DEPUTADO ESTADUAL;2
2014;ES;PSDB;DEPUTADO FEDERAL;1
2014;ES;PT;DEPUTADO ESTADUAL;3
2014;ES;PT;DEPUTADO FEDERAL;2
2014;ES;PV;DEPUTADO ESTADUAL;1
2014;ES;PV;DEPUTADO FEDERAL;1
2014;ES;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;ES;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;GO;CIDADANIA*;DEPUTADO FEDERAL;1
2014;GO;DEM*;DEPUTADO ESTADUAL;1
2014;GO;MDB*;DEPUTADO ESTADUAL;5
2014;GO;MDB*;DEPUTADO FEDERAL;2
2014;GO;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;GO;PC DO B;DEPUTADO ESTADUAL;1
2014;GO;PDT;DEPUTADO ESTADUAL;1
2014;GO;PDT;DEPUTADO FEDERAL;1
2014;GO;PHS*;DEPUTADO ESTADUAL;2
2014;GO;PL*;DEPUTADO ESTADUAL;2
2014;GO;PL*;DEPUTADO FEDERAL;1
2014;GO;PP*;DEPUTADO FEDERAL;1
2014;GO;PROS;DEPUTADO ESTADUAL;1
2014;GO;PRP;DEPUTADO ESTADUAL;1
2014;GO;PRTB*;DEPUTADO ESTADUAL;1
2014;GO;PSC;DEPUTADO ESTADUAL;1
2014;GO;PSD;DEPUTADO ESTADUAL;5
2014;GO;PSD;DEPUTADO FEDERAL;2
2014;GO;PSDB;DEPUTADO ESTADUAL;7
2014;GO;PSDB;DEPUTADO FEDERAL;6
2014;GO;PSL;DEPUTADO ESTADUAL;1
2014;GO;PT;DEPUTADO ESTADUAL;4
2014;GO;PT;DEPUTADO FEDERAL;1
2014;GO;PTB;DEPUTADO ESTADUAL;5
2014;GO;PTB;DEPUTADO FEDERAL;1
2014;GO;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;GO;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;GO;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;MA;AGIR*;DEPUTADO ESTADUAL;1
2014;MA;AVANTE*;DEPUTADO ESTADUAL;1
2014;MA;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;MA;CIDADANIA*;DEPUTADO FEDERAL;1
2014;MA;DC*;DEPUTADO ESTADUAL;1
2014;MA;DC*;DEPUTADO FEDERAL;1
2014;MA;DEM*;DEPUTADO ESTADUAL;2
2014;MA;MDB*;DEPUTADO ESTADUAL;4
2014;MA;MDB*;DEPUTADO FEDERAL;2
2014;MA;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;MA;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;MA;PATRIOTA*;DEPUTADO FEDERAL;2
2014;MA;PC DO B;DEPUTADO ESTADUAL;3
2014;MA;PC DO B;DEPUTADO FEDERAL;1
2014;MA;PDT;DEPUTADO ESTADUAL;3
2014;MA;PDT;DEPUTADO FEDERAL;2
2014;MA;PHS*;DEPUTADO ESTADUAL;1
2014;MA;PL*;DEPUTADO ESTADUAL;2
2014;MA;PP*;DEPUTADO ESTADUAL;1
2014;MA;PP*;DEPUTADO FEDERAL;1
2014;MA;PRP;DEPUTADO FEDERAL;1
2014;MA;PRTB*;DEPUTADO ESTADUAL;1
2014;MA;PSB;DEPUTADO ESTADUAL;1
2014;MA;PSB;DEPUTADO FEDERAL;1
2014;MA;PSC;DEPUTADO ESTADUAL;2
2014;MA;PSDB;DEPUTADO ESTADUAL;2
2014;MA;PSDB;DEPUTADO FEDERAL;1
2014;MA;PSL;DEPUTADO ESTADUAL;2
2014;MA;PT;DEPUTADO ESTADUAL;2
2014;MA;PT;DEPUTADO FEDERAL;1
2014;MA;PTB;DEPUTADO FEDERAL;1
2014;MA;PTN;DEPUTADO ESTADUAL;2
2014;MA;PV;DEPUTADO ESTADUAL;4
2014;MA;PV;DEPUTADO FEDERAL;2
2014;MA;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2014;MA;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;MA;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;MG;AGIR*;DEPUTADO ESTADUAL;1
2014;MG;AGIR*;DEPUTADO FEDERAL;1
2014;MG;AVANTE*;DEPUTADO ESTADUAL;3
2014;MG;AVANTE*;DEPUTADO FEDERAL;1
2014;MG;CIDADANIA*;DEPUTADO ESTADUAL;3
2014;MG;DEM*;DEPUTADO ESTADUAL;2
2014;MG;DEM*;DEPUTADO FEDERAL;2
2014;MG;MDB*;DEPUTADO ESTADUAL;10
2014;MG;MDB*;DEPUTADO FEDERAL;6
2014;MG;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;MG;MOBILIZA*;DEPUTADO FEDERAL;1
2014;MG;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;MG;PC DO B;DEPUTADO ESTADUAL;3
2014;MG;PC DO B;DEPUTADO FEDERAL;1
2014;MG;PDT;DEPUTADO ESTADUAL;4
2014;MG;PDT;DEPUTADO FEDERAL;2
2014;MG;PHS*;DEPUTADO ESTADUAL;1
2014;MG;PHS*;DEPUTADO FEDERAL;1
2014;MG;PL*;DEPUTADO ESTADUAL;3
2014;MG;PL*;DEPUTADO FEDERAL;3
2014;MG;PP*;DEPUTADO ESTADUAL;3
2014;MG;PP*;DEPUTADO FEDERAL;5
2014;MG;PROS;DEPUTADO ESTADUAL;1
2014;MG;PRP;DEPUTADO FEDERAL;1
2014;MG;PSB;DEPUTADO ESTADUAL;3
2014;MG;PSB;DEPUTADO FEDERAL;3
2014;MG;PSC;DEPUTADO ESTADUAL;2
2014;MG;PSC;DEPUTADO FEDERAL;1
2014;MG;PSD;DEPUTADO ESTADUAL;4
2014;MG;PSD;DEPUTADO FEDERAL;3
2014;MG;PSDB;DEPUTADO ESTADUAL;9
2014;MG;PSDB;DEPUTADO FEDERAL;7
2014;MG;PT;DEPUTADO ESTADUAL;10
2014;MG;PT;DEPUTADO FEDERAL;10
2014;MG;PTB;DEPUTADO ESTADUAL;4
2014;MG;PTB;DEPUTADO FEDERAL;1
2014;MG;PTN;DEPUTADO ESTADUAL;3
2014;MG;PTN;DEPUTADO FEDERAL;1
2014;MG;PV;DEPUTADO ESTADUAL;4
2014;MG;PV;DEPUTADO FEDERAL;1
2014;MG;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2014;MG;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;MG;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;MS;AVANTE*;DEPUTADO ESTADUAL;2
2014;MS;DEM*;DEPUTADO ESTADUAL;1
2014;MS;DEM*;DEPUTADO FEDERAL;1
2014;MS;MDB*;DEPUTADO ESTADUAL;6
2014;MS;MDB*;DEPUTADO FEDERAL;2
2014;MS;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;MS;PDT;DEPUTADO ESTADUAL;3
2014;MS;PDT;DEPUTADO FEDERAL;1
2014;MS;PL*;DEPUTADO ESTADUAL;2
2014;MS;PSB;DEPUTADO ESTADUAL;1
2014;MS;PSB;DEPUTADO FEDERAL;1
2014;MS;PSDB;DEPUTADO ESTADUAL;4
2014;MS;PSDB;DEPUTADO FEDERAL;1
2014;MS;PT;DEPUTADO ESTADUAL;4
2014;MS;PT;DEPUTADO FEDERAL;2
2014;MT;DEM*;DEPUTADO ESTADUAL;1
2014;MT;MDB*;DEPUTADO ESTADUAL;3
2014;MT;MDB*;DEPUTADO FEDERAL;1
2014;MT;PDT;DEPUTADO ESTADUAL;2
2014;MT;PL*;DEPUTADO ESTADUAL;5
2014;MT;PP*;DEPUTADO FEDERAL;1
2014;MT;PROS;DEPUTADO FEDERAL;1
2014;MT;PSB;DEPUTADO ESTADUAL;3
2014;MT;PSB;DEPUTADO FEDERAL;2
2014;MT;PSC;DEPUTADO FEDERAL;1
2014;MT;PSD;DEPUTADO ESTADUAL;4
2014;MT;PSDB;DEPUTADO ESTADUAL;3
2014;MT;PSDB;DEPUTADO FEDERAL;1
2014;MT;PT;DEPUTADO ESTADUAL;1
2014;MT;PT;DEPUTADO FEDERAL;1
2014;MT;PV;DEPUTADO ESTADUAL;1
2014;MT;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;PA;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;PA;CIDADANIA*;DEPUTADO FEDERAL;1
2014;PA;DEM*;DEPUTADO ESTADUAL;2
2014;PA;DEM*;DEPUTADO FEDERAL;1
2014;PA;MDB*;DEPUTADO ESTADUAL;8
2014;PA;MDB*;DEPUTADO FEDERAL;3
2014;PA;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;PA;PC DO B;DEPUTADO ESTADUAL;1
2014;PA;PDT;DEPUTADO ESTADUAL;1
2014;PA;PL*;DEPUTADO ESTADUAL;2
2014;PA;PL*;DEPUTADO FEDERAL;1
2014;PA;PP*;DEPUTADO ESTADUAL;1
2014;PA;PPL;DEPUTADO ESTADUAL;1
2014;PA;PROS;DEPUTADO ESTADUAL;2
2014;PA;PROS;DEPUTADO FEDERAL;1
2014;PA;PSB;DEPUTADO ESTADUAL;2
2014;PA;PSC;DEPUTADO ESTADUAL;2
2014;PA;PSC;DEPUTADO FEDERAL;1
2014;PA;PSD;DEPUTADO ESTADUAL;3
2014;PA;PSD;DEPUTADO FEDERAL;3
2014;PA;PSDB;DEPUTADO ESTADUAL;6
2014;PA;PSDB;DEPUTADO FEDERAL;1
2014;PA;PSOL;DEPUTADO FEDERAL;1
2014;PA;PT;DEPUTADO ESTADUAL;3
2014;PA;PT;DEPUTADO FEDERAL;2
2014;PA;PTB;DEPUTADO ESTADUAL;2
2014;PA;PTB;DEPUTADO FEDERAL;1
2014;PA;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;PA;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2014;PA;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;PB;AVANTE*;DEPUTADO ESTADUAL;2
2014;PB;DEM*;DEPUTADO ESTADUAL;2
2014;PB;DEM*;DEPUTADO FEDERAL;1
2014;PB;MDB*;DEPUTADO ESTADUAL;4
2014;PB;MDB*;DEPUTADO FEDERAL;3
2014;PB;PATRIOTA*;DEPUTADO ESTADUAL;4
2014;PB;PC DO B;DEPUTADO ESTADUAL;1
2014;PB;PDT;DEPUTADO FEDERAL;1
2014;PB;PL*;DEPUTADO ESTADUAL;1
2014;PB;PL*;DEPUTADO FEDERAL;1
2014;PB;PP*;DEPUTADO ESTADUAL;2
2014;PB;PP*;DEPUTADO FEDERAL;1
2014;PB;PSB;DEPUTADO ESTADUAL;5
2014;PB;PSC;DEPUTADO ESTADUAL;2
2014;PB;PSD;DEPUTADO ESTADUAL;2
2014;PB;PSD;DEPUTADO FEDERAL;1
2014;PB;PSDB;DEPUTADO ESTADUAL;4
2014;PB;PSDB;DEPUTADO FEDERAL;1
2014;PB;PSL;DEPUTADO ESTADUAL;2
2014;PB;PT;DEPUTADO ESTADUAL;2
2014;PB;PT;DEPUTADO FEDERAL;1
2014;PB;PTB;DEPUTADO ESTADUAL;1
2014;PB;PTB;DEPUTADO FEDERAL;1
2014;PB;PTN;DEPUTADO ESTADUAL;1
2014;PB;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;PB;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;PE;AGIR*;DEPUTADO ESTADUAL;1
2014;PE;DEM*;DEPUTADO ESTADUAL;1
2014;PE;DEM*;DEPUTADO FEDERAL;1
2014;PE;MDB*;DEPUTADO ESTADUAL;3
2014;PE;MDB*;DEPUTADO FEDERAL;1
2014;PE;PC DO B;DEPUTADO FEDERAL;1
2014;PE;PDT;DEPUTADO ESTADUAL;2
2014;PE;PDT;DEPUTADO FEDERAL;1
2014;PE;PHS*;DEPUTADO ESTADUAL;1
2014;PE;PHS*;DEPUTADO FEDERAL;1
2014;PE;PL*;DEPUTADO ESTADUAL;3
2014;PE;PL*;DEPUTADO FEDERAL;2
2014;PE;PP*;DEPUTADO ESTADUAL;4
2014;PE;PP*;DEPUTADO FEDERAL;1
2014;PE;PROS;DEPUTADO ESTADUAL;1
2014;PE;PRP;DEPUTADO ESTADUAL;1
2014;PE;PSB;DEPUTADO ESTADUAL;15
2014;PE;PSB;DEPUTADO FEDERAL;8
2014;PE;PSC;DEPUTADO FEDERAL;1
2014;PE;PSD;DEPUTADO ESTADUAL;2
2014;PE;PSD;DEPUTADO FEDERAL;1
2014;PE;PSDB;DEPUTADO ESTADUAL;1
2014;PE;PSDB;DEPUTADO FEDERAL;3
2014;PE;PSL;DEPUTADO ESTADUAL;1
2014;PE;PSOL;DEPUTADO ESTADUAL;1
2014;PE;PT;DEPUTADO ESTADUAL;3
2014;PE;PTB;DEPUTADO ESTADUAL;6
2014;PE;PTB;DEPUTADO FEDERAL;4
2014;PE;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;PE;SOLIDARIEDADE*;DEPUTADO ESTADUAL;2
2014;PI;AGIR*;DEPUTADO ESTADUAL;2
2014;PI;MDB*;DEPUTADO ESTADUAL;6
2014;PI;MDB*;DEPUTADO FEDERAL;1
2014;PI;PDT;DEPUTADO ESTADUAL;2
2014;PI;PL*;DEPUTADO ESTADUAL;1
2014;PI;PP*;DEPUTADO ESTADUAL;1
2014;PI;PP*;DEPUTADO FEDERAL;1
2014;PI;PSB;DEPUTADO ESTADUAL;3
2014;PI;PSB;DEPUTADO FEDERAL;3
2014;PI;PSD;DEPUTADO ESTADUAL;3
2014;PI;PSD;DEPUTADO FEDERAL;1
2014;PI;PSDB;DEPUTADO ESTADUAL;3
2014;PI;PT;DEPUTADO ESTADUAL;3
2014;PI;PT;DEPUTADO FEDERAL;2
2014;PI;PTB;DEPUTADO ESTADUAL;5
2014;PI;PTB;DEPUTADO FEDERAL;2
2014;PI;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;PR;CIDADANIA*;DEPUTADO ESTADUAL;2
2014;PR;CIDADANIA*;DEPUTADO FEDERAL;2
2014;PR;DEM*;DEPUTADO ESTADUAL;4
2014;PR;MDB*;DEPUTADO ESTADUAL;8
2014;PR;MDB*;DEPUTADO FEDERAL;4
2014;PR;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;PR;PC DO B;DEPUTADO FEDERAL;1
2014;PR;PDT;DEPUTADO ESTADUAL;4
2014;PR;PHS*;DEPUTADO FEDERAL;1
2014;PR;PL*;DEPUTADO FEDERAL;2
2014;PR;PP*;DEPUTADO ESTADUAL;2
2014;PR;PP*;DEPUTADO FEDERAL;4
2014;PR;PPL;DEPUTADO ESTADUAL;1
2014;PR;PSB;DEPUTADO ESTADUAL;2
2014;PR;PSB;DEPUTADO FEDERAL;2
2014;PR;PSC;DEPUTADO ESTADUAL;12
2014;PR;PSC;DEPUTADO FEDERAL;2
2014;PR;PSD;DEPUTADO ESTADUAL;3
2014;PR;PSD;DEPUTADO FEDERAL;1
2014;PR;PSDB;DEPUTADO ESTADUAL;7
2014;PR;PSDB;DEPUTADO FEDERAL;3
2014;PR;PSL;DEPUTADO ESTADUAL;1
2014;PR;PT;DEPUTADO ESTADUAL;3
2014;PR;PT;DEPUTADO FEDERAL;4
2014;PR;PTB;DEPUTADO ESTADUAL;1
2014;PR;PTB;DEPUTADO FEDERAL;1
2014;PR;PTN;DEPUTADO FEDERAL;1
2014;PR;PV;DEPUTADO ESTADUAL;1
2014;PR;PV;DEPUTADO FEDERAL;1
2014;PR;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;PR;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;PR;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;RJ;AGIR*;DEPUTADO ESTADUAL;1
2014;RJ;AVANTE*;DEPUTADO ESTADUAL;1
2014;RJ;CIDADANIA*;DEPUTADO ESTADUAL;2
2014;RJ;DC*;DEPUTADO ESTADUAL;1
2014;RJ;DC*;DEPUTADO FEDERAL;1
2014;RJ;DEM*;DEPUTADO FEDERAL;1
2014;RJ;MDB*;DEPUTADO ESTADUAL;15
2014;RJ;MDB*;DEPUTADO FEDERAL;8
2014;RJ;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;RJ;PC DO B;DEPUTADO ESTADUAL;1
2014;RJ;PC DO B;DEPUTADO FEDERAL;1
2014;RJ;PDT;DEPUTADO ESTADUAL;3
2014;RJ;PDT;DEPUTADO FEDERAL;1
2014;RJ;PHS*;DEPUTADO ESTADUAL;1
2014;RJ;PL*;DEPUTADO ESTADUAL;8
2014;RJ;PL*;DEPUTADO FEDERAL;6
2014;RJ;PP*;DEPUTADO ESTADUAL;4
2014;RJ;PP*;DEPUTADO FEDERAL;3
2014;RJ;PROS;DEPUTADO FEDERAL;2
2014;RJ;PRP;DEPUTADO FEDERAL;1
2014;RJ;PSB;DEPUTADO ESTADUAL;1
2014;RJ;PSB;DEPUTADO FEDERAL;1
2014;RJ;PSC;DEPUTADO ESTADUAL;1
2014;RJ;PSD;DEPUTADO ESTADUAL;7
2014;RJ;PSD;DEPUTADO FEDERAL;6
2014;RJ;PSDB;DEPUTADO ESTADUAL;2
2014;RJ;PSDB;DEPUTADO FEDERAL;1
2014;RJ;PSL;DEPUTADO ESTADUAL;2
2014;RJ;PSOL;DEPUTADO ESTADUAL;5
2014;RJ;PSOL;DEPUTADO FEDERAL;3
2014;RJ;PT;DEPUTADO ESTADUAL;6
2014;RJ;PT;DEPUTADO FEDERAL;5
2014;RJ;PTB;DEPUTADO ESTADUAL;2
2014;RJ;PTB;DEPUTADO FEDERAL;2
2014;RJ;PTN;DEPUTADO ESTADUAL;1
2014;RJ;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2014;RJ;REPUBLICANOS*;DEPUTADO FEDERAL;2
2014;RJ;SOLIDARIEDADE*;DEPUTADO ESTADUAL;3
2014;RJ;SOLIDARIEDADE*;DEPUTADO FEDERAL;2
2014;RN;AVANTE*;DEPUTADO ESTADUAL;1
2014;RN;DEM*;DEPUTADO ESTADUAL;2
2014;RN;DEM*;DEPUTADO FEDERAL;1
2014;RN;MDB*;DEPUTADO ESTADUAL;5
2014;RN;MDB*;DEPUTADO FEDERAL;1
2014;RN;MOBILIZA*;DEPUTADO ESTADUAL;1
2014;RN;MOBILIZA*;DEPUTADO FEDERAL;1
2014;RN;PC DO B;DEPUTADO ESTADUAL;1
2014;RN;PDT;DEPUTADO ESTADUAL;1
2014;RN;PHS*;DEPUTADO ESTADUAL;1
2014;RN;PL*;DEPUTADO ESTADUAL;1
2014;RN;PL*;DEPUTADO FEDERAL;1
2014;RN;PP*;DEPUTADO FEDERAL;1
2014;RN;PROS;DEPUTADO ESTADUAL;4
2014;RN;PROS;DEPUTADO FEDERAL;1
2014;RN;PSB;DEPUTADO ESTADUAL;2
2014;RN;PSD;DEPUTADO ESTADUAL;3
2014;RN;PSD;DEPUTADO FEDERAL;1
2014;RN;PSDB;DEPUTADO FEDERAL;1
2014;RN;PT;DEPUTADO ESTADUAL;1
2014;RN;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;RO;AVANTE*;DEPUTADO ESTADUAL;2
2014;RO;DC*;DEPUTADO ESTADUAL;2
2014;RO;DEM*;DEPUTADO ESTADUAL;1
2014;RO;MDB*;DEPUTADO ESTADUAL;3
2014;RO;MDB*;DEPUTADO FEDERAL;3
2014;RO;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;RO;PDT;DEPUTADO ESTADUAL;2
2014;RO;PDT;DEPUTADO FEDERAL;1
2014;RO;PL*;DEPUTADO FEDERAL;1
2014;RO;PP*;DEPUTADO ESTADUAL;3
2014;RO;PRP;DEPUTADO ESTADUAL;1
2014;RO;PSB;DEPUTADO ESTADUAL;1
2014;RO;PSD;DEPUTADO ESTADUAL;1
2014;RO;PSDB;DEPUTADO ESTADUAL;1
2014;RO;PSDB;DEPUTADO FEDERAL;1
2014;RO;PT;DEPUTADO ESTADUAL;2
2014;RO;PTB;DEPUTADO ESTADUAL;1
2014;RO;PTB;DEPUTADO FEDERAL;1
2014;RO;PTN;DEPUTADO ESTADUAL;1
2014;RO;PV;DEPUTADO ESTADUAL;1
2014;RO;SOLIDARIEDADE*;DEPUTADO ESTADUAL;1
2014;RO;SOLIDARIEDADE*;DEPUTADO FEDERAL;1
2014;RR;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;RR;DC*;DEPUTADO ESTADUAL;2
2014;RR;MDB*;DEPUTADO ESTADUAL;3
2014;RR;MDB*;DEPUTADO FEDERAL;1
2014;RR;MOBILIZA*;DEPUTADO FEDERAL;1
2014;RR;PATRIOTA*;DEPUTADO ESTADUAL;1
2014;RR;PC DO B;DEPUTADO ESTADUAL;1
2014;RR;PDT;DEPUTADO ESTADUAL;1
2014;RR;PDT;DEPUTADO FEDERAL;1
2014;RR;PHS*;DEPUTADO FEDERAL;1
2014;RR;PL*;DEPUTADO FEDERAL;1
2014;RR;PP*;DEPUTADO ESTADUAL;1
2014;RR;PROS;DEPUTADO ESTADUAL;1
2014;RR;PRP;DEPUTADO ESTADUAL;2
2014;RR;PRTB*;DEPUTADO ESTADUAL;1
2014;RR;PSB;DEPUTADO ESTADUAL;1
2014;RR;PSB;DEPUTADO FEDERAL;1
2014;RR;PSC;DEPUTADO ESTADUAL;1
2014;RR;PSDB;DEPUTADO ESTADUAL;1
2014;RR;PSDB;DEPUTADO FEDERAL;1
2014;RR;PSL;DEPUTADO ESTADUAL;2
2014;RR;PT;DEPUTADO ESTADUAL;1
2014;RR;PV;DEPUTADO ESTADUAL;1
2014;RR;REPUBLICANOS*;DEPUTADO ESTADUAL;3
2014;RR;REPUBLICANOS*;DEPUTADO FEDERAL;1
2014;RS;CIDADANIA*;DEPUTADO ESTADUAL;1
2014;RS;DEM*;DEPUTADO FEDERAL;1
2014;RS;MDB*;DEPUTADO ESTADUAL;8
2014;RS;MDB*;DEPUTADO FEDERAL;5
2014;RS;PC DO B;DEPUTADO ESTADUAL;2
2014;RS;PC DO B;DEPUTADO FEDERAL;1
2014;RS;PDT;DEPUTADO ESTADUAL;8
2014;RS;PDT;DEPUTADO FEDERAL;3
2014;RS;PL*;DEPUTADO ESTADUAL;1
2014;RS;PP*;DEPUTADO ESTADUAL;7
2014;RS;PP*;DEPUTADO FEDERAL;6
2014;RS;PPL;DEPUTADO ESTADUAL;1
2014;RS;PSB;DEPUTADO ESTADUAL;3
2014;RS;PSB;DEPUTADO FEDERAL;2
2014;RS;PSD;DEPUTADO ESTADUAL;1
2014;RS;PSD;DEPUTADO FEDERAL;1
2014;RS;PSDB;DEPUTADO ESTADUAL;4
2014;RS;PSDB;DEPUTADO FEDERAL;1
2014;RS;PSOL;DEPUTADO ESTADUAL;1
2014;RS;PT;DEPUTADO ESTADUAL;11
2014;RS;PT;DEPUTADO FEDERAL;7
2014;RS;PTB;DEPUTADO ESTADUAL;5
2014;RS;PTB;DEPUTADO FEDERAL;3
2014;RS;PV;DEPUTADO ESTADUAL;1
2014;RS;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2014;RS;REPUBLICANOS*;DEPUTADO FEDERAL;1
